city,date,PM2.5,PM10,NO2,CO,SO2,AQI,temperature_2m_max,temperature_2m_min,Humidity,temperature_2m,anomaly,anomaly_label,anomaly_score,severity
Hyderabad,2015-05-08,56.88,65.26,26.23,0.88,10.17,121.0,29.8,15.4,64.24,22.6,1,Normal,0.18492123450629572,Normal
Hyderabad,2015-05-09,62.38,69.31222222,22.78,0.89,8.96,149.0,28.7,19.6,65.56,24.15,1,Normal,0.1900437060795671,Normal
Hyderabad,2015-05-10,54.08,71.21,16.65,0.73,9.57,125.0,33.8,17.7,59.44,25.75,1,Normal,0.19193299019078636,Normal
Hyderabad,2015-05-11,67.08,80.71888889,21.67,0.89,9.43,140.0,32.0,20.2,61.6,26.1,1,Normal,0.18747836169142323,Normal
Hyderabad,2015-05-12,40.88,51.60333333,13.54,0.65,8.13,130.0,30.4,20.4,63.52,25.4,1,Normal,0.19442076928356977,Normal
Hyderabad,2015-06-01,237.79,92.29,9.84,0.78,8.05,165.0,27.1,12.2,67.48,19.65,1,Normal,0.07517344402083515,Normal
Hyderabad,2015-06-02,539.13,96.56625,8.57,0.73,9.1,661.0,25.7,18.7,69.16,22.2,1,Normal,0.01977788681383874,Normal
Hyderabad,2015-06-03,49.54,70.96222222,14.49,0.88,9.06,294.0,25.5,13.6,69.4,19.55,1,Normal,0.15423651545144224,Normal
Hyderabad,2015-06-04,50.58,75.05,11.94,0.81,8.57,125.0,26.2,17.2,68.56,21.7,1,Normal,0.17712621156544356,Normal
Hyderabad,2015-06-05,43.62,90.682,14.44,0.82,8.09,117.0,28.1,14.5,66.28,21.3,1,Normal,0.1809144796509245,Normal
Hyderabad,2015-06-06,83.88,79.54333333,15.72,0.85,8.31,127.0,28.4,15.8,65.92,22.1,1,Normal,0.17238254905802752,Normal
Hyderabad,2015-06-07,43.12,53.899,20.71,1.14,7.65,179.0,28.7,17.4,65.56,23.049999999999997,1,Normal,0.18769958422938143,Normal
Hyderabad,2015-06-08,30.71,57.18,11.84,0.75,7.8,118.0,30.2,13.9,63.76,22.05,1,Normal,0.17831324704535134,Normal
Hyderabad,2015-06-09,25.79,62.18666667,12.17,0.72,8.76,98.0,29.0,19.3,65.2,24.15,1,Normal,0.18868356956360605,Normal
Hyderabad,2015-06-10,25.58,64.63,14.21,0.76,8.8,100.0,33.8,17.5,59.44,25.65,1,Normal,0.18525212493984844,Normal
Hyderabad,2015-06-11,26.0,73.35666667,13.23,0.69,8.78,102.0,31.0,21.0,62.8,26.0,1,Normal,0.1922227343852519,Normal
Hyderabad,2015-06-12,24.88,49.03,11.33,0.75,8.43,95.0,26.6,19.4,68.08,23.0,1,Normal,0.1810960811216869,Normal
Hyderabad,2015-07-01,26.29,92.29,5.89,0.62,8.61,99.0,26.7,12.6,67.96,19.65,1,Normal,0.1504320756162269,Normal
Hyderabad,2015-07-02,29.67,95.3775,10.41,0.76,9.31,97.0,27.5,17.4,67.0,22.45,1,Normal,0.18527326932661348,Normal
Hyderabad,2015-07-03,37.0,68.98666667,9.01,0.72,7.3,108.0,25.9,13.2,68.92,19.549999999999997,1,Normal,0.1568421953742381,Normal
Hyderabad,2015-07-04,34.92,71.11,8.77,0.65,9.5,103.0,26.3,16.8,68.44,21.55,1,Normal,0.17974558156674397,Normal
Hyderabad,2015-07-05,29.54,88.509,5.22,0.58,8.88,102.0,27.0,14.8,67.6,20.9,1,Normal,0.1625127318332547,Normal
Hyderabad,2015-07-06,27.42,74.54555556,5.97,0.58,2.66,97.0,27.8,14.9,66.64,21.35,1,Normal,0.16014117860609922,Normal
Hyderabad,2015-07-07,31.38,46.196,6.78,0.58,6.79,99.0,29.4,16.6,64.72,23.0,1,Normal,0.18800524551783698,Normal
Hyderabad,2015-07-08,26.5,49.1,5.32,0.6,6.63,98.0,30.5,14.3,63.4,22.4,1,Normal,0.17006369827687168,Normal
Hyderabad,2015-07-09,24.42,55.06111111,4.88,0.59,6.99,91.0,29.7,17.7,64.36,23.7,1,Normal,0.18363480739586785,Normal
Hyderabad,2015-07-10,24.97,58.05,4.45,0.58,9.0,94.0,33.9,18.1,59.32,26.0,1,Normal,0.1824051282335078,Normal
Hyderabad,2015-07-11,24.71,65.99444444,5.87,0.64,8.24,91.0,32.4,21.5,61.12,26.95,1,Normal,0.19208278660631223,Normal
Hyderabad,2015-07-12,32.54,46.45666667,7.14,0.79,9.07,98.0,27.0,18.6,67.6,22.8,1,Normal,0.17746773518324532,Normal
Hyderabad,2015-08-01,21.46,92.29,8.91,0.68,8.75,89.0,26.7,13.6,67.96,20.15,1,Normal,0.15961644821377363,Normal
Hyderabad,2015-08-02,28.96,94.18875,9.68,0.65,9.04,100.0,25.0,18.0,70.0,21.5,1,Normal,0.1610755824536177,Normal
Hyderabad,2015-08-03,23.04,67.01111111,8.62,0.64,8.65,92.0,23.6,17.4,71.68,20.5,1,Normal,0.1358463949643116,Normal
Hyderabad,2015-08-04,26.33,67.17,9.38,0.65,8.85,92.0,25.7,17.1,69.16,21.4,1,Normal,0.1689337986970994,Normal
Hyderabad,2015-08-05,21.56,86.336,8.86,0.66,7.15,92.0,26.8,14.4,67.84,20.6,1,Normal,0.1625196240374821,Normal
Hyderabad,2015-08-06,24.75,69.54777778,10.77,0.68,6.62,91.0,27.3,15.9,67.24,21.6,1,Normal,0.17570242096952404,Normal
Hyderabad,2015-08-07,24.82,38.493,10.82,0.67,6.46,93.0,30.8,16.7,63.04,23.75,1,Normal,0.18161380325342058,Normal
Hyderabad,2015-08-08,25.79,41.02,10.57,0.67,6.9,95.0,31.2,16.0,62.56,23.6,1,Normal,0.18142981025509886,Normal
Hyderabad,2015-08-09,25.79,47.93555556,10.61,0.68,7.15,92.0,30.7,18.1,63.16,24.4,1,Normal,0.18723789585310263,Normal
Hyderabad,2015-08-10,24.96,51.47,10.62,0.69,7.44,96.0,34.8,18.1,58.24,26.45,1,Normal,0.18422067453381413,Normal
Hyderabad,2015-08-11,22.0,58.63222222,10.29,0.7,6.6,90.0,32.5,22.2,61.0,27.35,1,Normal,0.1943108015664961,Normal
Hyderabad,2015-08-12,17.79,43.88333333,8.7,0.65,6.52,87.0,26.2,18.2,68.56,22.2,1,Normal,0.1686510306174363,Normal
Hyderabad,2015-09-01,53.65,92.29,11.61,0.71,6.5,124.0,27.8,14.9,66.64,21.35,1,Normal,0.1763257366797607,Normal
Hyderabad,2015-09-02,90.29,93.0,11.4,0.67,6.94,136.0,24.2,17.1,70.96,20.65,1,Normal,0.13868612763681432,Normal
Hyderabad,2015-09-03,96.48,65.03555556,13.47,0.78,6.37,263.0,24.5,16.4,70.6,20.45,1,Normal,0.1305195678964559,Normal
Hyderabad,2015-09-04,161.72,63.23,14.42,0.85,7.42,237.0,27.0,15.7,67.6,21.35,1,Normal,0.11844861213382213,Normal
Hyderabad,2015-09-05,114.41,84.163,16.11,0.84,6.61,305.0,27.6,14.3,66.88,20.950000000000003,1,Normal,0.15429465142784543,Normal
Hyderabad,2015-09-06,59.42,64.55,22.56,0.93,5.71,237.0,27.3,13.6,67.24,20.45,1,Normal,0.16794036668104506,Normal
Hyderabad,2015-09-07,48.83,30.79,22.54,0.86,8.22,114.0,30.7,16.4,63.16,23.549999999999997,1,Normal,0.17204356831734863,Normal
Hyderabad,2015-09-08,91.82,32.94,28.93,0.48,7.98,179.0,31.2,19.3,62.56,25.25,1,Normal,0.15406045890958153,Normal
Hyderabad,2015-09-09,35.56,40.81,31.15,0.57,4.93,162.0,30.2,13.9,63.76,22.05,1,Normal,0.17205978479020545,Normal
Hyderabad,2015-09-10,45.64,44.89,28.96,0.73,5.29,76.0,34.0,19.5,59.2,26.75,1,Normal,0.18379014832914026,Normal
Hyderabad,2015-09-11,60.88,51.27,30.64,0.53,5.16,140.0,34.1,21.6,59.08,27.85,1,Normal,0.1842442584053065,Normal
Hyderabad,2015-09-12,65.61,41.31,26.03,0.57,5.44,128.0,27.8,19.2,66.64,23.5,1,Normal,0.17807311022578937,Normal
Hyderabad,2015-10-01,120.75,92.29,21.65,0.64,2.67,340.0,27.4,18.0,67.12,22.7,1,Normal,0.15382407682645083,Normal
Hyderabad,2015-10-02,29.66,76.0,25.94,0.6,3.81,125.0,23.8,18.0,71.44,20.9,1,Normal,0.14150581739014118,Normal
Hyderabad,2015-10-03,36.56,63.06,20.11,0.64,7.58,75.0,26.9,16.6,67.72,21.75,1,Normal,0.18297873497320527,Normal
Hyderabad,2015-10-04,42.69,59.29,17.81,1.22,5.41,85.0,26.4,10.9,68.32,18.65,1,Normal,0.1373988285287004,Normal
Hyderabad,2015-10-05,75.04,81.99,16.05,0.93,6.88,113.0,27.4,16.9,67.12,22.15,1,Normal,0.174907555163407,Normal
Hyderabad,2015-10-06,136.45,108.82,11.76,0.66,7.34,231.0,27.4,14.5,67.12,20.95,1,Normal,0.15172615910908066,Normal
Hyderabad,2015-10-07,150.93,110.33,6.52,0.8,11.05,246.0,30.7,16.6,63.16,23.65,1,Normal,0.15215301458473468,Normal
Hyderabad,2015-10-08,116.24,110.09,7.43,0.71,10.16,244.0,30.0,19.7,64.0,24.85,1,Normal,0.17542486165572246,Normal
Hyderabad,2015-10-09,137.28,93.47,7.93,1.03,8.39,316.0,30.0,16.6,64.0,23.3,1,Normal,0.1678426967462105,Normal
Hyderabad,2015-10-10,69.24,81.48,2.3,1.09,6.55,219.0,35.0,20.8,58.0,27.9,1,Normal,0.16267160731937202,Normal
Hyderabad,2015-10-11,45.98,62.98,2.28,0.97,5.24,117.0,34.4,23.5,58.72,28.95,1,Normal,0.17424694213275127,Normal
Hyderabad,2015-10-12,106.66,94.07,2.56,1.43,7.46,182.0,28.1,19.2,66.28,23.65,1,Normal,0.15264442669259887,Normal
Hyderabad,2015-11-01,31.56,94.33,0.71,1.02,6.96,188.0,28.3,17.3,66.04,22.8,1,Normal,0.1633561963462683,Normal
Hyderabad,2015-11-02,54.91,93.72,0.71,1.15,7.07,106.0,26.3,16.7,68.44,21.5,1,Normal,0.15973342335189217,Normal
Hyderabad,2015-11-03,56.93,97.74,1.18,0.96,10.7,120.0,27.5,15.7,67.0,21.6,1,Normal,0.16112058776529375,Normal
Hyderabad,2015-11-04,40.67,90.56,1.72,0.99,13.4,130.0,26.2,12.2,68.56,19.2,1,Normal,0.1339986156764208,Normal
Hyderabad,2015-11-05,50.03,90.53,4.47,0.96,8.04,103.0,26.3,17.5,68.44,21.9,1,Normal,0.17286407988262592,Normal
Hyderabad,2015-11-06,89.59,107.82,14.73,1.53,10.99,179.0,27.9,14.7,66.52,21.299999999999997,1,Normal,0.16522424321597223,Normal
Hyderabad,2015-11-07,86.87,105.81,14.84,0.93,11.36,206.0,30.8,15.6,63.04,23.2,1,Normal,0.18264059221621443,Normal
Hyderabad,2015-11-08,51.21,101.07,10.48,1.24,8.8,145.0,29.5,19.7,64.6,24.6,1,Normal,0.19471959443961806,Normal
Hyderabad,2015-11-09,53.87,118.33,15.98,0.59,8.37,114.0,30.8,17.3,63.04,24.05,1,Normal,0.1958188817731777,Normal
Hyderabad,2015-11-10,67.45,114.47,18.54,0.55,11.9,129.0,33.7,19.9,59.56,26.8,1,Normal,0.193955664026646,Normal
Hyderabad,2015-11-11,85.48,115.5,17.0,0.78,13.68,135.0,33.4,23.1,59.92,28.25,1,Normal,0.18846391030194515,Normal
Hyderabad,2015-11-12,88.14,106.33,19.56,0.61,12.92,275.0,28.5,19.4,65.8,23.95,1,Normal,0.18554184316433925,Normal
Hyderabad,2015-12-01,38.24,102.51,10.07,0.93,9.1,101.0,26.4,18.9,68.32,22.65,1,Normal,0.1811902497277429,Normal
Hyderabad,2015-12-02,29.53,80.84,10.13,0.87,7.72,95.0,26.6,16.9,68.08,21.75,1,Normal,0.1759874899630478,Normal
Hyderabad,2015-12-03,45.97,98.69,17.38,0.85,7.09,99.0,26.5,18.5,68.2,22.5,1,Normal,0.1856948534209789,Normal
Hyderabad,2015-12-04,57.22,103.72,19.75,1.28,9.04,120.0,26.4,12.2,68.32,19.299999999999997,1,Normal,0.1578220287095921,Normal
Hyderabad,2015-12-05,61.11,109.53,16.02,1.04,9.25,127.0,28.4,17.6,65.92,23.0,1,Normal,0.1888510359306953,Normal
Hyderabad,2015-12-06,61.38,100.117,24.24,1.11,7.86,133.0,28.5,13.9,65.8,21.2,1,Normal,0.17894688997365377,Normal
Hyderabad,2015-12-07,79.25,105.66,22.09,1.17,8.71,160.0,31.0,15.3,62.8,23.15,1,Normal,0.18348239987666393,Normal
Hyderabad,2015-12-08,72.74,104.94,17.02,1.14,10.42,147.0,29.9,19.8,64.12,24.85,1,Normal,0.19121536812970769,Normal
Hyderabad,2015-12-09,60.2,104.11,16.7,1.12,7.05,137.0,30.8,15.9,63.04,23.35,1,Normal,0.18918219375953466,Normal
Hyderabad,2015-12-10,49.53,117.53,16.6,1.11,7.85,120.0,33.8,19.4,59.44,26.599999999999998,1,Normal,0.19585101508820374,Normal
Hyderabad,2015-12-11,24.85,64.47,12.14,0.91,8.54,101.0,33.8,22.4,59.44,28.099999999999998,1,Normal,0.18978061029412718,Normal
Hyderabad,2015-12-12,42.92,87.86,13.9,1.18,7.02,111.0,29.8,19.4,64.24,24.6,1,Normal,0.19536597433123265,Normal
Hyderabad,2016-01-01,232.83,108.2,17.35,1.45,8.56,387.0,30.2,19.9,63.76,25.049999999999997,1,Normal,0.12391695080409976,Normal
Hyderabad,2016-01-02,71.44,111.72,16.6,1.15,8.39,211.0,32.3,21.5,61.24,26.9,1,Normal,0.19408380183968138,Normal
Hyderabad,2016-01-03,66.92,105.15,15.35,1.23,7.77,145.0,28.6,21.3,65.68,24.950000000000003,1,Normal,0.18941971609927483,Normal
Hyderabad,2016-01-04,134.61,109.29,15.94,1.27,9.82,177.0,31.4,20.3,62.32,25.85,1,Normal,0.16051708918743723,Normal
Hyderabad,2016-01-05,80.83,113.23,16.65,1.21,8.87,218.0,29.4,21.1,64.72,25.25,1,Normal,0.18819437153707175,Normal
Hyderabad,2016-01-06,109.82,105.67,19.71,1.33,8.84,205.0,24.4,20.4,70.72,22.4,1,Normal,0.14504290259995845,Normal
Hyderabad,2016-01-07,66.19,102.61,13.35,0.93,7.82,195.0,28.1,20.0,66.28,24.05,1,Normal,0.1894699188656671,Normal
Hyderabad,2016-01-08,69.27,100.47,18.17,1.14,7.82,145.0,28.8,20.2,65.44,24.5,1,Normal,0.1872616026748491,Normal
Hyderabad,2016-01-09,97.2,108.77,20.69,1.26,8.82,228.0,26.0,18.9,68.8,22.45,1,Normal,0.17087714164204293,Normal
Hyderabad,2016-01-10,72.09,101.26,19.99,1.17,8.85,200.0,26.6,20.6,68.08,23.6,1,Normal,0.18280405225243923,Normal
Hyderabad,2016-01-11,71.44,107.05,19.87,1.21,8.01,159.0,28.0,19.6,66.4,23.8,1,Normal,0.18735603067837275,Normal
Hyderabad,2016-01-12,129.67,103.49,22.42,1.39,7.62,219.0,27.0,18.7,67.6,22.85,1,Normal,0.16638004294197123,Normal
Hyderabad,2016-02-01,67.17,104.62,2.76,1.43,11.66,136.0,30.6,20.2,63.28,25.4,1,Normal,0.16798880096531993,Normal
Hyderabad,2016-02-02,58.73,96.69,2.9,0.86,11.32,120.0,31.1,21.3,62.68,26.200000000000003,1,Normal,0.17651211744450362,Normal
Hyderabad,2016-02-03,57.81,100.26,3.04,1.73,12.69,112.0,27.0,21.4,67.6,24.2,1,Normal,0.16509794546369,Normal
Hyderabad,2016-02-04,103.27,95.5,8.26,1.25,12.0,108.0,30.9,21.2,62.92,26.049999999999997,1,Normal,0.1660669485199846,Normal
Hyderabad,2016-02-05,68.56,107.67,13.49,0.98,9.9,174.0,28.2,20.5,66.16,24.35,1,Normal,0.18825788443210834,Normal
Hyderabad,2016-02-06,61.7,102.86,10.58,1.12,6.51,137.0,24.3,20.3,70.84,22.3,1,Normal,0.15379025903886412,Normal
Hyderabad,2016-02-07,61.74,101.15,8.97,0.92,3.82,121.0,28.0,19.7,66.4,23.85,1,Normal,0.18279457285733414,Normal
Hyderabad,2016-02-08,69.72,108.26,10.01,0.86,3.99,134.0,27.9,20.6,66.52,24.25,1,Normal,0.17896060969892058,Normal
Hyderabad,2016-02-09,72.39,106.72,11.19,1.02,4.32,149.0,25.5,19.8,69.4,22.65,1,Normal,0.16251761374518198,Normal
Hyderabad,2016-02-10,62.0,99.08,12.15,0.92,4.73,137.0,27.0,20.9,67.6,23.95,1,Normal,0.18508707751911918,Normal
Hyderabad,2016-02-11,66.95,109.31,10.13,0.92,6.21,124.0,28.5,20.8,65.8,24.65,1,Normal,0.18871382457483143,Normal
Hyderabad,2016-02-12,61.41,96.56,10.43,0.68,4.48,122.0,28.3,18.9,66.04,23.6,1,Normal,0.1856872348357409,Normal
Hyderabad,2016-03-01,38.91,86.74,8.86,0.88,5.35,102.0,31.4,20.9,62.32,26.15,1,Normal,0.19200123310262407,Normal
Hyderabad,2016-03-02,48.34,98.72,10.22,1.08,5.22,106.0,30.8,20.4,63.04,25.6,1,Normal,0.19245300842716073,Normal
Hyderabad,2016-03-03,50.06,88.76,12.11,1.0,7.78,110.0,28.2,20.9,66.16,24.549999999999997,1,Normal,0.18921824263956016,Normal
Hyderabad,2016-03-04,63.29,99.76,12.41,1.08,5.8,117.0,29.7,21.5,64.36,25.6,1,Normal,0.18685458535746768,Normal
Hyderabad,2016-03-05,65.76,105.71,12.36,1.1,6.89,129.0,28.1,20.1,66.28,24.1,1,Normal,0.18664448102294,Normal
Hyderabad,2016-03-06,43.36,96.52,10.03,0.87,5.59,118.0,25.0,21.1,70.0,23.05,1,Normal,0.16633649316046212,Normal
Hyderabad,2016-03-07,38.93,85.11,8.1,0.77,5.48,100.0,28.0,19.8,66.4,23.9,1,Normal,0.1885295005549828,Normal
Hyderabad,2016-03-08,41.44,75.47,9.64,0.75,5.85,98.0,27.5,20.6,67.0,24.05,1,Normal,0.19037626733094798,Normal
Hyderabad,2016-03-09,50.81,86.52,13.18,1.33,9.26,118.0,25.7,19.6,69.16,22.65,1,Normal,0.17204539148480458,Normal
Hyderabad,2016-03-10,60.66,98.21,15.99,1.14,5.09,121.0,27.1,20.4,67.48,23.75,1,Normal,0.18704159210359456,Normal
Hyderabad,2016-03-11,63.93,96.69,16.48,1.11,6.07,117.0,28.0,19.5,66.4,23.75,1,Normal,0.18467152078086713,Normal
Hyderabad,2016-03-12,63.41,109.62,13.84,0.96,6.19,135.0,28.2,18.9,66.16,23.549999999999997,1,Normal,0.18677847452660284,Normal
Hyderabad,2016-04-01,57.97,99.89,11.52,0.9,6.58,103.0,29.5,21.5,64.6,25.5,1,Normal,0.19069490109078274,Normal
Hyderabad,2016-04-02,56.44,100.69,18.395,1.03,5.81,102.0,30.8,20.0,63.04,25.4,1,Normal,0.1957375193823534,Normal
Hyderabad,2016-04-03,70.8,100.96,24.28,0.84,4.33,103.0,28.3,20.5,66.04,24.4,1,Normal,0.1830773850504409,Normal
Hyderabad,2016-04-04,53.75,104.14,24.81,1.21,4.43,146.0,30.3,22.0,63.64,26.15,1,Normal,0.19149047676029352,Normal
Hyderabad,2016-04-05,52.91,116.28,34.56,0.86,5.58,103.0,29.2,21.2,64.96,25.2,1,Normal,0.19206753248909914,Normal
Hyderabad,2016-04-06,50.6,114.32,33.59,1.5,4.5,117.0,26.0,21.0,68.8,23.5,1,Normal,0.17965109490979053,Normal
Hyderabad,2016-04-07,42.22,96.54,31.94,0.96,5.25,120.0,28.5,20.7,65.8,24.6,1,Normal,0.18930003833533382,Normal
Hyderabad,2016-04-08,31.46,84.57,35.11,0.8,4.88,88.0,26.7,21.0,67.96,23.85,1,Normal,0.18572771993060172,Normal
Hyderabad,2016-04-09,31.88,70.0,32.42,0.87,4.28,77.0,27.4,19.4,67.12,23.4,1,Normal,0.18454167665464954,Normal
Hyderabad,2016-04-10,28.04,75.69,34.6,0.82,6.37,79.0,27.4,20.8,67.12,24.1,1,Normal,0.18784905864293588,Normal
Hyderabad,2016-04-11,46.8,100.44,34.5,1.24,3.38,99.0,27.2,20.2,67.36,23.7,1,Normal,0.17929517446161164,Normal
Hyderabad,2016-04-12,48.99,87.94,34.56,1.61,10.06,117.0,28.4,18.7,65.92,23.549999999999997,1,Normal,0.18884176311978224,Normal
Hyderabad,2016-05-01,46.08,107.77,31.1,0.49,6.57,108.0,30.6,20.3,63.28,25.450000000000003,1,Normal,0.19386833198517434,Normal
Hyderabad,2016-05-02,37.28,84.02,26.57,0.43,6.13,104.0,30.1,21.2,63.88,25.65,1,Normal,0.19419210097469042,Normal
Hyderabad,2016-05-03,40.37,87.52,35.95,0.71,3.05,116.0,29.4,20.1,64.72,24.75,1,Normal,0.18619468592238592,Normal
Hyderabad,2016-05-04,30.1,56.02,20.72,0.38,5.1,92.0,31.6,21.1,62.08,26.35,1,Normal,0.19200957340205216,Normal
Hyderabad,2016-05-05,29.22,60.54,29.21,0.39,10.13,67.0,29.0,20.7,65.2,24.85,1,Normal,0.19334222083240815,Normal
Hyderabad,2016-05-06,60.88,66.45,44.45,0.7,1.15,72.0,26.5,20.9,68.2,23.7,1,Normal,0.16392479666665938,Normal
Hyderabad,2016-05-07,89.48,94.11,59.85,1.08,2.75,90.0,29.0,19.7,65.2,24.35,1,Normal,0.15305889392330418,Normal
Hyderabad,2016-05-08,40.12,50.94,35.16,1.65,6.65,156.0,28.3,20.1,66.04,24.200000000000003,1,Normal,0.17619031766404752,Normal
Hyderabad,2016-05-09,50.76,82.05,33.2,1.27,5.84,167.0,27.5,18.4,67.0,22.95,1,Normal,0.1868350097840586,Normal
Hyderabad,2016-05-10,30.45,56.0,44.42,1.27,8.4,105.0,27.1,20.4,67.48,23.75,1,Normal,0.17328820256743616,Normal
Hyderabad,2016-05-11,60.7,81.89,51.24,1.42,7.73,105.0,23.9,20.1,71.32,22.0,1,Normal,0.1380605878086415,Normal
Hyderabad,2016-05-12,51.09,96.09,46.69,1.66,15.51,135.0,28.3,19.4,66.04,23.85,1,Normal,0.17931063977854195,Normal
Hyderabad,2016-06-01,39.88,92.47,22.05,0.94,6.65,111.0,30.0,20.2,64.0,25.1,1,Normal,0.19753670410391744,Normal
Hyderabad,2016-06-02,35.64,70.1725,17.85,0.48,1.6,88.0,30.8,20.0,63.04,25.4,1,Normal,0.18398915512860475,Normal
Hyderabad,2016-06-03,39.59,73.2075,22.33,0.89,6.54,112.0,29.6,20.2,64.48,24.9,1,Normal,0.19980279017975217,Normal
Hyderabad,2016-06-04,29.21,57.5575,12.83,0.73,6.47,112.0,31.2,21.1,62.56,26.15,1,Normal,0.1909175372795776,Normal
Hyderabad,2016-06-05,36.13,61.655,13.02,0.79,6.06,101.0,27.0,20.0,67.6,23.5,1,Normal,0.1849462222474454,Normal
Hyderabad,2016-06-06,37.4,71.6675,14.63,0.8,5.99,107.0,26.7,20.7,67.96,23.7,1,Normal,0.18788088200012693,Normal
Hyderabad,2016-06-07,40.65,95.345,25.02,1.5,6.62,131.0,29.6,18.9,64.48,24.25,1,Normal,0.19302179884687015,Normal
Hyderabad,2016-06-08,35.65,58.92,15.98,1.23,6.29,150.0,27.6,21.1,66.88,24.35,1,Normal,0.18707354598440917,Normal
Hyderabad,2016-06-09,34.02,68.61666667,13.95,0.79,1.54,106.0,27.0,18.6,67.6,22.8,1,Normal,0.16954985445851023,Normal
Hyderabad,2016-06-10,31.34,50.25666667,10.86,0.71,5.73,108.0,27.2,20.5,67.36,23.85,1,Normal,0.1839109882989164,Normal
Hyderabad,2016-06-11,29.75,63.43,11.1,1.29,1.97,117.0,26.5,19.4,68.2,22.95,1,Normal,0.1703293083487647,Normal
Hyderabad,2016-06-12,27.26,89.4875,12.64,0.69,7.39,100.0,28.8,20.2,65.44,24.5,1,Normal,0.1880152432000809,Normal
Hyderabad,2016-07-01,22.42,77.17,11.55,0.7,7.04,88.0,29.6,20.1,64.48,24.85,1,Normal,0.19143633823994022,Normal
Hyderabad,2016-07-02,34.0,56.325,8.84,0.66,6.99,97.0,32.1,20.9,61.48,26.5,1,Normal,0.19669715237817204,Normal
Hyderabad,2016-07-03,34.0,58.895,8.37,0.72,6.21,104.0,31.4,21.3,62.32,26.35,1,Normal,0.19589443087587965,Normal
Hyderabad,2016-07-04,121.18,59.095,7.2,1.03,9.05,163.0,29.4,21.1,64.72,25.25,1,Normal,0.15053336703150344,Normal
Hyderabad,2016-07-05,21.64,62.77,7.53,1.05,7.03,252.0,26.9,19.9,67.72,23.4,1,Normal,0.17706099605407172,Normal
Hyderabad,2016-07-06,163.16,76.885,10.55,0.32,13.13,37.0,26.9,21.0,67.72,23.95,1,Normal,0.12227475615547151,Normal
Hyderabad,2016-07-07,30.92,96.58,9.64,0.66,8.62,205.0,28.6,18.2,65.68,23.4,1,Normal,0.18980620313305158,Normal
Hyderabad,2016-07-08,26.24,66.9,8.32,0.63,9.08,99.0,24.2,20.5,70.96,22.35,1,Normal,0.15770149361965718,Normal
Hyderabad,2016-07-09,22.79,55.18333333,8.77,0.66,6.66,91.0,27.0,19.6,67.6,23.3,1,Normal,0.1844998191658631,Normal
Hyderabad,2016-07-10,62.03,44.51333333,8.55,0.66,6.71,107.0,24.6,20.0,70.48,22.3,1,Normal,0.1509699020659278,Normal
Hyderabad,2016-07-11,357.85,44.97,6.94,1.03,7.03,307.0,26.5,18.6,68.2,22.55,1,Normal,0.020552653805447907,Normal
Hyderabad,2016-07-12,206.93,82.885,7.81,1.06,6.27,495.0,27.9,20.2,66.52,24.049999999999997,1,Normal,0.11683987971590948,Normal
Hyderabad,2016-08-01,10.24,61.87,8.01,6.08,6.15,232.0,29.7,19.7,64.36,24.7,1,Normal,0.1413980299632296,Normal
Hyderabad,2016-08-02,6.01,42.4775,7.35,7.25,6.7,242.0,33.3,21.7,60.04,27.5,1,Normal,0.13312742096444796,Normal
Hyderabad,2016-08-03,4.83,44.5825,7.3,5.32,5.05,234.0,31.0,21.5,62.8,26.25,1,Normal,0.13665250797202538,Normal
Hyderabad,2016-08-04,6.41,60.6325,7.9,1.07,5.87,121.0,28.3,20.7,66.04,24.5,1,Normal,0.17627414330167812,Normal
Hyderabad,2016-08-05,5.81,63.885,7.43,1.19,8.76,117.0,26.7,19.9,67.96,23.299999999999997,1,Normal,0.17341639499966838,Normal
Hyderabad,2016-08-06,7.29,82.1025,8.52,0.75,7.02,22.0,26.9,21.6,67.72,24.25,1,Normal,0.16759552069847872,Normal
Hyderabad,2016-08-07,6.38,97.815,7.69,0.66,6.04,82.0,28.4,20.6,65.92,24.5,1,Normal,0.17931190822518567,Normal
Hyderabad,2016-08-08,9.67,74.88,9.49,1.09,5.95,119.0,27.6,19.3,66.88,23.450000000000003,1,Normal,0.17509498107122523,Normal
Hyderabad,2016-08-09,8.86,41.75,8.99,0.68,6.51,86.0,27.1,19.1,67.48,23.1,1,Normal,0.17336798540233467,Normal
Hyderabad,2016-08-10,9.41,38.77,8.64,0.45,6.92,84.0,26.2,20.5,68.56,23.35,1,Normal,0.16644248401600809,Normal
Hyderabad,2016-08-11,7.81,26.51,9.11,0.44,6.2,63.0,26.7,18.1,67.96,22.4,1,Normal,0.16095445124008467,Normal
Hyderabad,2016-08-12,9.77,76.2825,8.03,0.5,10.37,120.0,27.7,19.7,66.76,23.7,1,Normal,0.17539462167390196,Normal
Hyderabad,2016-09-01,10.46,46.57,76.06,0.11,6.94,151.0,31.4,19.6,62.32,25.5,1,Normal,0.1229440372453322,Normal
Hyderabad,2016-09-02,6.31,28.63,44.71,0.39,7.71,87.0,32.8,22.1,60.64,27.45,1,Normal,0.1545380090868636,Normal
Hyderabad,2016-09-03,10.4,30.27,57.09,0.45,10.59,78.0,31.6,21.9,62.08,26.75,1,Normal,0.14596856638932826,Normal
